UID          PID    PPID  C STIME TTY          TIME CMD
root        4441    4439  0 17:22 pts/8    00:00:00 sudo ./FireSim-f2 +permissive +macaddr0=00:12:6D:00:00:02 +blkdev0=rerocc-lc-linux-coupleddma-bertmini-pipeline-runtime-batch8-fileonly-sync-pairdummy-gdbserver0-rerocc-lc-linux-coupleddma-bertmini-pipeline-runtime-batch8-fileonly-sync-pairdummy-gdbserver.img +niclog0=niclog0 +blkdev-log0=blkdev-log0 +dwarf-file-name=rerocc-lc-linux-coupleddma-bertmini-pipeline-runtime-batch8-fileonly-sync-pairdummy-gdbserver0-rerocc-lc-linux-coupleddma-bertmini-pipeline-runtime-batch8-fileonly-sync-pairdummy-gdbserver-bin-dwarf +autocounter-readrate=0 +autocounter-filename-base=AUTOCOUNTERFILE +print-start=0 +print-end=-1 +linklatency0=6405 +netbw0=200 +shmemportname0=0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 +simplenic-relaxed-required-bytes=1 +simplenic-empty-switch-poll-interval=1024 +simplenic-token-debug=0 +cpu-managed-stream-debug=0 +heartbeat-polling-interval=100000000 +slotid=0 +permissive-off +prog0=rerocc-lc-linux-coupleddma-bertmini-pipeline-runtime-batch8-fileonly-sync-pairdummy-gdbserver0-rerocc-lc-linux-coupleddma-bertmini-pipeline-runtime-batch8-fileonly-sync-pairdummy-gdbserver-bin
root        4442    4441  0 17:22 pts/9    00:00:00 sudo ./FireSim-f2 +permissive +macaddr0=00:12:6D:00:00:02 +blkdev0=rerocc-lc-linux-coupleddma-bertmini-pipeline-runtime-batch8-fileonly-sync-pairdummy-gdbserver0-rerocc-lc-linux-coupleddma-bertmini-pipeline-runtime-batch8-fileonly-sync-pairdummy-gdbserver.img +niclog0=niclog0 +blkdev-log0=blkdev-log0 +dwarf-file-name=rerocc-lc-linux-coupleddma-bertmini-pipeline-runtime-batch8-fileonly-sync-pairdummy-gdbserver0-rerocc-lc-linux-coupleddma-bertmini-pipeline-runtime-batch8-fileonly-sync-pairdummy-gdbserver-bin-dwarf +autocounter-readrate=0 +autocounter-filename-base=AUTOCOUNTERFILE +print-start=0 +print-end=-1 +linklatency0=6405 +netbw0=200 +shmemportname0=0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 +simplenic-relaxed-required-bytes=1 +simplenic-empty-switch-poll-interval=1024 +simplenic-token-debug=0 +cpu-managed-stream-debug=0 +heartbeat-polling-interval=100000000 +slotid=0 +permissive-off +prog0=rerocc-lc-linux-coupleddma-bertmini-pipeline-runtime-batch8-fileonly-sync-pairdummy-gdbserver0-rerocc-lc-linux-coupleddma-bertmini-pipeline-runtime-batch8-fileonly-sync-pairdummy-gdbserver-bin
root        4443    4442 99 17:22 pts/9    00:16:26 ./FireSim-f2 +permissive +macaddr0=00:12:6D:00:00:02 +blkdev0=rerocc-lc-linux-coupleddma-bertmini-pipeline-runtime-batch8-fileonly-sync-pairdummy-gdbserver0-rerocc-lc-linux-coupleddma-bertmini-pipeline-runtime-batch8-fileonly-sync-pairdummy-gdbserver.img +niclog0=niclog0 +blkdev-log0=blkdev-log0 +dwarf-file-name=rerocc-lc-linux-coupleddma-bertmini-pipeline-runtime-batch8-fileonly-sync-pairdummy-gdbserver0-rerocc-lc-linux-coupleddma-bertmini-pipeline-runtime-batch8-fileonly-sync-pairdummy-gdbserver-bin-dwarf +autocounter-readrate=0 +autocounter-filename-base=AUTOCOUNTERFILE +print-start=0 +print-end=-1 +linklatency0=6405 +netbw0=200 +shmemportname0=0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 +simplenic-relaxed-required-bytes=1 +simplenic-empty-switch-poll-interval=1024 +simplenic-token-debug=0 +cpu-managed-stream-debug=0 +heartbeat-polling-interval=100000000 +slotid=0 +permissive-off +prog0=rerocc-lc-linux-coupleddma-bertmini-pipeline-runtime-batch8-fileonly-sync-pairdummy-gdbserver0-rerocc-lc-linux-coupleddma-bertmini-pipeline-runtime-batch8-fileonly-sync-pairdummy-gdbserver-bin
root        4697       2  0 17:23 ?        00:00:00 [kworker/1:2-cgroup_destroy]
root        5015       2  0 17:23 ?        00:00:00 [kworker/12:1-events]
root        5459       2  0 17:24 ?        00:00:00 [kworker/0:0-cgroup_destroy]
root        5775       2  0 17:24 ?        00:00:00 [kworker/3:0-cgwb_release]
root        5842       2  0 17:24 ?        00:00:00 [kworker/13:1-cgroup_destroy]
root        6236       2  0 17:25 ?        00:00:00 [kworker/6:0-cgroup_destroy]
root        6618       2  0 17:25 ?        00:00:00 [kworker/23:2-cgroup_destroy]
root        6675       2  0 17:25 ?        00:00:00 [kworker/9:0]
root        6751       2  0 17:25 ?        00:00:00 [kworker/2:1-events]
root        7316       2  0 17:26 ?        00:00:00 [kworker/11:2-cgroup_destroy]
root        7839       2  0 17:27 ?        00:00:00 [kworker/8:2-cgroup_destroy]
root        8155       2  0 17:27 ?        00:00:00 [kworker/15:3-events]
root        8297       2  0 17:27 ?        00:00:00 [kworker/19:2-rcu_par_gp]
root        8997       2  0 17:28 ?        00:00:00 [kworker/4:1-events]
root        9073       2  0 17:28 ?        00:00:00 [kworker/16:2]
root        9260       2  0 17:29 ?        00:00:00 [kworker/22:1-cgroup_destroy]
root        9319       1  0 17:29 ?        00:00:01 /usr/libexec/fwupd/fwupd
root        9320       2  0 17:29 ?        00:00:00 [kworker/18:0-cgroup_destroy]
root        9388       2  0 17:29 ?        00:00:00 [kworker/2:3-cgroup_destroy]
root        9394       1  0 17:29 ?        00:00:00 /usr/libexec/upowerd
root        9425       2  0 17:29 ?        00:00:00 [kworker/12:0-cgroup_destroy]
root        9938       2  0 17:29 ?        00:00:00 [kworker/u50:1-events_unbound]
root       10202       2  0 17:30 ?        00:00:00 [kworker/20:0-cgroup_destroy]
root       10722       2  0 17:30 ?        00:00:00 [kworker/1:1-mm_percpu_wq]
root       10799       2  0 17:30 ?        00:00:00 [kworker/13:2-cgroup_destroy]
root       11436       2  0 17:31 ?        00:00:00 [kworker/14:1-cgroup_destroy]
root       12286       2  0 17:32 ?        00:00:00 [kworker/21:0-cgroup_destroy]
root       12367       2  0 17:33 ?        00:00:00 [kworker/u51:0-events_unbound]
root       12684       2  0 17:33 ?        00:00:00 [kworker/3:2-mm_percpu_wq]
root       12936       2  0 17:33 ?        00:00:00 [kworker/10:1]
root       13532       2  0 17:34 ?        00:00:00 [kworker/4:0-cgroup_destroy]
root       13845       2  0 17:34 ?        00:00:00 [kworker/6:2-cgroup_destroy]
root       13913       2  0 17:34 ?        00:00:00 [kworker/12:2-cgroup_destroy]
root       14349       2  0 17:35 ?        00:00:00 [kworker/8:1]
root       14350       2  0 17:35 ?        00:00:00 [kworker/0:1-events]
root       14669       2  0 17:35 ?        00:00:00 [kworker/5:1]
root       14880       2  0 17:36 ?        00:00:00 [kworker/1:0-cgroup_destroy]
root       15199       2  0 17:36 ?        00:00:00 [kworker/23:1-cgroup_destroy]
root       15267       2  0 17:36 ?        00:00:00 [kworker/13:0-events]
root       15586       2  0 17:37 ?        00:00:00 [kworker/22:0-cgroup_destroy]
root       15914       2  0 17:37 ?        00:00:00 [kworker/u49:1]
root       16687       2  0 17:38 ?        00:00:00 [kworker/14:2-cgroup_destroy]
root       16755       2  0 17:38 ?        00:00:00 [kworker/20:2-cgroup_destroy]
root       17284    2240  0 17:39 ?        00:00:00 sshd: ubuntu [priv]
ubuntu     17334   17284  0 17:39 ?        00:00:00 sshd: ubuntu@notty
ubuntu     17335   17334  0 17:39 ?        00:00:00 bash -c set -e; cd /home/ubuntu/sim_slot_0; for f in uartlog heartbeat.csv sim-run.sh; do [ -e "$f" ] && cp "$f" "/tmp/$f"; done; ps -ef > /tmp/ps_ef.txt; ls -la > /tmp/sim_slot_0_ls_la.txt
ubuntu     17339   17335  0 17:39 ?        00:00:00 ps -ef
